FIELDNAME,LANGUAGE,TEXT
LTXTENTSPR,D,Sprache
LTXTENTSPR,E,Language
LTXTENTSPR,S,Idioma
MASSEINHSW,D,Maßeinheit
MASSEINHSW,E,Unit of measure
MASSEINHSW,S,Unidad medida
MERKGEW,D,Gewichtung
MERKGEW,E,Weighting
MERKGEW,S,Ponderación
MERKNR,D,Prüfmerkmal
MERKNR,E,Characteristic
MERKNR,S,Caract.insp.
MKVERSDAT,D,StichtagVers.
MKVERSDAT,E,Version date
MKVERSDAT,S,Día fij.versión
MKVERSION,D,Version
MKVERSION,E,Version
MKVERSION,S,Versión
PLAUSIOBEN,D,Obere PlGrenze
PLAUSIOBEN,E,UpPlaus. limit
PLAUSIOBEN,S,LímSupPlausib
PLAUSIOBNI,D,Nicht initial
PLAUSIOBNI,E,Not initial
PLAUSIOBNI,S,No en blanco
PLAUSIUNNI,D,Nicht initial
PLAUSIUNNI,E,Not initial
PLAUSIUNNI,S,No en blanco
PLAUSIUNTE,D,UnterePlGrenze
PLAUSIUNTE,E,LoPlaus. limit
PLAUSIUNTE,S,Lím.inf.plausib
PMETHODE,D,Prüfmethode
PMETHODE,E,Insp. method
PMETHODE,S,Método insp.
PMTVERSION,D,Version
PMTVERSION,E,Version
PMTVERSION,S,Versión
PROBEMGEH,D,ProbeME
PROBEMGEH,E,Sample unit
PROBEMGEH,S,UM muestra
PROBENR,D,Teilprobe
PROBENR,E,Partial sample
PROBENR,S,Muestra parcial
PRUEFEINH,D,BasisProMg
PRUEFEINH,E,Base smpl. qty
PRUEFEINH,S,CtdMueBase
PRUEFQUALI,D,Prüferqualif
PRUEFQUALI,E,Inspctr qualif.
PRUEFQUALI,S,Cualif.inspect.
PZLFH,D,Prüfmittel
PZLFH,E,Test equipment
PZLFH,S,Instrum.insp.
QDYNREGEL_1,D,DynamRegel
QDYNREGEL_1,E,Dyn. mod. rule
QDYNREGEL_1,S,Regla dinamiz.
QERGDATH,D,Datenherkunft
QERGDATH,E,Data origin
QERGDATH,S,Origen de datos
QMTB_WERKS,D,Wrk Prüfmethode
QMTB_WERKS,E,InsMethod plant
QMTB_WERKS,S,Ce.mét.insp.
QPMK_REF,D,Verw.auf SPMk
QPMK_REF,E,Ref.to charact.
QPMK_REF,S,Ref.a car.mtra.
QPMK_ZAEHL,D,Werk
QPMK_ZAEHL,E,Plant
QPMK_ZAEHL,S,Centro
SERNV,D,Tech. St. von
SERNV,E,Tech st from
SERNV,S,EstdTécn.desde
SOLLWERT,D,Sollwert
SOLLWERT,E,Target value
SOLLWERT,S,Valor teórico
SOLLWNI,D,Nicht initial
SOLLWNI,E,Not initial
SOLLWNI,S,No en blanco
SPCKRIT,D,SPC-Kriterium
SPCKRIT,E,SPC criterion
SPCKRIT,S,Criterio SPC
STELLEN,D,Nachkommstell.
STELLEN,E,Decimal places
STELLEN,S,Decimales
STEUERKZ,D,Steuerkz.Mk.
STEUERKZ,E,CharCntrl ind.
STEUERKZ,S,Ind.control car
STICHPRVER_1,D,StichprobVerf.
STICHPRVER_1,E,Smpl.procedure
STICHPRVER_1,S,Proced.muestreo
TOLERANZOB,D,Obere Grenze
TOLERANZOB,E,Upper limit
TOLERANZOB,S,Tolerancia sup.
TOLERANZSL,D,TolSchlüssel
TOLERANZSL,E,Tolerance key
TOLERANZSL,S,Clave toleranc.
TOLERANZUN,D,Untere Toleranz
TOLERANZUN,E,Lower tol.limit
TOLERANZUN,S,Toleranc.infer.
TOLERWAB,D,TolÄnd. gült.ab
TOLERWAB,E,TolChg val frm
TOLERWAB,S,Mod.tol.val.de
TOLERWBIS,D,TolÄnd.gült.bis
TOLERWBIS,E,Change valid to
TOLERWBIS,S,ModTolVálHasta
TOLERWEIOB,D,ObereGWÄnderung
TOLERWEIOB,E,UpperSpecLmtChg
TOLERWEIOB,S,Modif.tol.sup.
TOLERWEIUN,D,Untere GWÄnd.
TOLERWEIUN,E,LowerSpecLmtChg
TOLERWEIUN,S,Mod.toler.inf.
TOLOBNI,D,Nicht initial
TOLOBNI,E,Not initial
TOLOBNI,S,No en blanco
TOLUNNI,D,Nicht initial
TOLUNNI,E,Not initial
TOLUNNI,S,No en blanco
TOLWOBNI,D,Nicht initial
TOLWOBNI,E,Not initial
TOLWOBNI,S,No en blanco
TOLWUNNI,D,Nicht initial
TOLWUNNI,E,Not initial
TOLWUNNI,S,No en blanco
VERWMERKM,D,Stammprüfmk.
VERWMERKM,E,Mstr insp.char.
VERWMERKM,S,CarInspMaestra
AOBAR,D,Art der AOB
AOBAR,E,Relations. type
AOBAR,S,Clas.rel.orden
DAUER,D,Zeitabstand
DAUER_DISP,D,Zeitabstand
DAUER,E,Offset to finsh
DAUER_DISP,E,Offset to finsh
DAUER,S,Interv.tiempo
DAUER_DISP,S,Interv.tiempo
DISP,D,Res./BAnf.
DISP,E,Res./Purc. req.
DISP,S,Res./SolPed
FLGEX,D,Externe Beschaffung
FLGEX,E,External procurement
FLGEX,S,Aprovisionam.externo
GP_FREET,D,Zeilentext
GP_FREET,E,Line text
GP_FREET,S,Texto de línea
GP_KRIT1,D,Planungsobjekt
GP_KRIT1,E,Planning object
GP_KRIT1,S,Obj.planific.
GP_MATNR,D,Material
GP_MATNR,E,Material
GP_MATNR,S,Material
GP_UVORN,D,Untervorgang
GP_UVORN,E,Suboperation
GP_UVORN,S,Suboperación
GP_WERKS,D,Werk
GP_WERKS,E,Plant
GP_WERKS,S,Centro
IMEIN,D,KompMengEinh.
IMEIN,E,Component unit
IMEIN,S,UM componente
IMENG,D,Menge
IMENG_DISP,D,Menge
IMENG,E,Quantity
IMENG_DISP,E,Quantity
IMENG,S,Cantidad
IMENG_DISP,S,Cantidad
KANTE,D,Pfad
KANTE,E,Path
KANTE,S,Vía de acceso
PRODFLOWID,D,ProdFlußID
PRODFLOWID,E,Product Flow ID
PRODFLOWID,S,ID flujo prod.
REFKN,D,Knoten
REFKN,E,Nodes
REFKN,S,Nodos
STLAL_W,D,Alternative
STLAL_W,E,Alternative
STLAL_W,S,Alternativa
STLNR_W,D,Stückliste
STLNR_W,E,BOM
STLNR_W,S,Lista mat.
STLTY_W,D,Typ Stückliste
STLTY_W,E,BOM category
STLTY_W,S,Tipo LMat
STLWG,D,Auftragsweg
STLWG,E,Order path
STLWG,S,Camino de orden
STRECKE,D,StreckenBAnf
STRECKE,E,3rd party order
STRECKE,S,SolPed a terc.
WERK_STL,D,Werk
WERK_STL,E,Plant
WERK_STL,S,Centro
ZUDIV,D,Divisor
ZUDIV,E,Divisor
ZUDIV,S,Divisor
ZUMEI,D,Einheit
ZUMEI,E,Unit
ZUMEI,S,Unidad
ZUMS1,D,Zuschn.maß 1
ZUMS1_DISP,D,Zuschn.maß 1
ZUMS1,E,Cutting meas. 1
ZUMS1_DISP,E,Cutting meas. 1
ZUMS1,S,Medida corte 1
ZUMS1_DISP,S,Medida corte 1
ZUMS2,D,Zuschn.maß 2
ZUMS2_DISP,D,Zuschn.maß 2
ZUMS2,E,Cutting meas. 2
ZUMS2_DISP,E,Cutting meas. 2
ZUMS2,S,Medida corte 2
ZUMS2_DISP,S,Medida corte 2
ZUMS3,D,Zuschn.maß 3
ZUMS3_DISP,D,Zuschn.maß 3
ZUMS3,E,Cutting meas. 3
ZUMS3_DISP,E,Cutting meas. 3
ZUMS3,S,Medida corte 3
ZUMS3_DISP,S,Medida corte 3
DOWN,D,1.unterg.
DOWN,E,1st subordinate
DOWN,S,1. subordinado
LEFT,D,Linker Nachb.
LEFT,E,Left adjacent
LEFT,S,Vecino izquier.
PSPHI_1,D,Lfd. Projektnr.
PSPHI_1,E,Current proj no
PSPHI_1,S,Nº act.proyecto
RIGHT,D,Rechter Nachb.
RIGHT,E,Right adjacent
RIGHT,S,Vecino derecho
UP,D,Uebergeordn.
UP,E,Superior
UP,S,Superior
AEDTE,D,EckTermn. am
AEDTE,E,Last basic schd
AEDTE,S,Prg.fe.ex. el
AEDTP,D,PrgTermn. am
AEDTP,E,Last fcst sched
AEDTP,S,Fe. pronós. el
ASTNA,D,Antragsteller
ASTNA,E,Applicant
ASTNA,S,Solicitante
AUTOD,D,Übern.in Def.
AUTOD,E,Transfer to def
AUTOD,S,Traspaso a def.
BERBU,D,Ber.Budget
BERBU,E,Budget auth.
BERBU,S,Autoriz.presup.
BERKO,D,Ber.Kostn/Erl.
BERKO,E,Costs/rev. auth
BERKO,S,Autor.cst./ingr
BERST,D,Ber.Stammdat.
BERST,E,Mstr data auth.
BERST,S,Autorización DM
BERTR,D,Ber.Termine
BERTR,E,Date auth.
BERTR,S,Autoriz. fechas
BESTA,D,Projektbestand
BESTA,E,Project stock
BESTA,S,Stock proyecto
BPROF,D,Budgetprofil
BPROF,E,Budget Profile
BPROF,S,Perfil presup.
DPPPROF,D,DPP-Profil
DPPPROF,E,DIP Profile
DPPPROF,S,Perfil PPD
EPROG,D,Endtermin Prg
EPROG,E,Finish date (F)
EPROG,S,Fe.final pron.
EWPLF,D,PlanProg
EWPLF,E,Plan.meth/fcst
EWPLF,S,Pronóstico plan
FLGVRG,D,Hochr. mit Vrg.
FLGVRG,E,Calc. with act.
FLGVRG,S,Extrap.con oper.
FMPRF,D,ZahlgsPlnProfil
FMPRF,E,Pymt plan prof.
FMPRF,S,Perfil pl.pago
GRTOP,D,Aut. Bedarfszus.
GRTOP,E,Auto.rqmnts grp.
GRTOP,S,Agrup.nec.autom.
IMPRF,D,InvestProfil
IMPRF,E,Invest. profile
IMPRF,S,Perfil invers.
JIBCL,D,JIB/JIBE Klasse
JIBCL,E,JIB/JIBE Class
JIBCL,S,Clase JIB/JIBE
JIBSA,D,JIB/JIBE UnterA
JIBSA,E,JIB/JIBE SbClsA
JIBSA,S,Subc.A JIB/JIBE
KIMSK,D,Maske Kurz-ID
KIMSK,E,Mask short ID
KIMSK,S,Máscara ID bve.
KTRG,D,Kostenträger
KTRG,E,Cost Object
KTRG,S,Objeto de coste
KZBWS_1,D,Bewertung
KZBWS_1,E,Valuation
KZBWS_1,S,Valoración
NZANZ,D,Netzkpf anz
NZANZ,E,Displ.netwk hdr
NZANZ,S,Vis. cab. grafo
PARGR,D,Partnerschema
PARGR,E,PartnDet.Proc.
PARGR,S,Esquema interl.
PGPRF,D,Verteilgsprofil
PGPRF,E,Distri. profile
PGPRF,S,Perfil distrib.
PLFAZ,D,Start
PLFAZ,E,Start date
PLFAZ,S,Inicio
PLSEZ,D,Ende
PLSEZ,E,Finish date
PLSEZ,S,Fin
POST1,D,Bezeichnung
POST1,E,Description
POST1,S,Denominación
POSTU,D,Bezeichnung
POSTU,E,Description
POSTU,S,Denominación
PPROF,D,Planprofil
PPROF,E,Plan. profile
PPROF,S,Perfil plan
PROFL,D,Projektprofil
PROFL,E,Project Profile
PROFL,S,Perfil proyecto
PSPID,D,Projektdef.
PSPID,E,Project Def.
PSPID,S,Def.proyecto
PSPID_EDIT,D,Projektdef.
PSPID_EDIT,E,Project def.
PSPID_EDIT,S,Def.proyecto
PWHIE,D,Proj.währung
PWHIE,E,Proj.currency
PWHIE,S,Moneda proyecto
SCHTYP,D,TerminSzernario
SCHTYP,E,Sched. scenario
SCHTYP,S,Escen.program.
SCPRF,D,Profil PSP-Trm
SCPRF,E,WBS sched. prof
SCPRF,S,Perfil prog.PEP
SMPRF,D,Simulationsprf.
SMPRF,E,Simulation prof
SMPRF,S,Perfil simul.
SPROG,D,Starttermin Prg
SPROG,E,Fcst start date
SPROG,S,Fe.inic.pronós.
SPSNR,D,Lfd. Projnr.
SPSNR,E,Current proj.no
SPSNR,S,Nº actual proy.
STSPD,D,Statussma-Def
STSPD,E,PD sts. profile
STSPD,S,Esq.status def.
STSPR,D,Statussma-PSP
STSPR,E,WBS sts. prof.
STSPR,S,Esq. status PEP
TRMEQ,D,VorgTerm
TRMEQ,E,Activity dates
TRMEQ,S,Fecha operación
VBUKR,D,Buchungskreis
VBUKR,E,Company code
VBUKR,S,Sociedad
VERNA,D,Verantwortlich
VERNA,E,Person Respons.
VERNA,S,Responsable
VERNR,D,Verantwortlich
VERNR,E,Person Respons.
VERNR,S,Responsable
VGPLF,D,PlanEck
VGPLF,E,Plan.meth/basic
VGPLF,S,Fe.extremas pl.
VGSBR,D,Gesch.bereich
VGSBR,E,Business area
VGSBR,S,División
VKOKR,D,KostRechKreis
VKOKR,E,CO area
VKOKR,S,Sociedad CO
VPKSTU,D,l
VPKSTU,E,Level
VPKSTU,S,N
VPROF,D,Netzplanprofil
VPROF,E,Network profile
VPROF,S,Perfil grafo
XSTAT,D,Statistisch
XSTAT,E,Statistical
XSTAT,S,Estadística
ZTEHT,D,Zeiteinheit
ZTEHT,E,Time unit
ZTEHT,S,Unidad tiempo
ZUORD,D,Netzplan Zuord
ZUORD,E,Network asst
ZUORD,S,Asignación gfo.
FLGSD,D,SD/PS-Zuordnung
FLGSD,E,SD/PS assignmnt
FLGSD,S,Asignac.SD/PS
FLGWBS,D,TerminierForm
FLGWBS,E,Schedul. method
FLGWBS,S,Forma program.
ABGSL_1,D,AbgrSchlüssel
ABGSL_1,E,RA Key
ABGSL_1,S,Clv.periodif.
AEDAT_4,D,Änderungsdatum
AEDAT_4,E,Changed on
AEDAT_4,S,Fecha modific.
AKOKR,D,KoKrs anford.
AKOKR,E,CA (requesting)
AKOKR,S,Soc.CO solicit.
ASTNA_1,D,Antragsteller
ASTNA_1,E,Applicant
ASTNA_1,S,Solicitante
ASTNR_1,D,Antragsteller
ASTNR_1,E,Applicant no.
ASTNR_1,S,Solicitante
BELKZ,D,Kontierungselm.
BELKZ,E,AA element
BELKZ,S,Elem.imputación
EQUNR_1,D,Equipment
EQUNR_1,E,Equipment
EQUNR_1,S,Equipo
ERDAT_1,D,Angelegt am
ERDAT_1,E,Created on
ERDAT_1,S,Creado el
ERNAM_1,D,Angelegt von
ERNAM_1,E,Created by
ERNAM_1,S,Creado por
FAKKZ,D,Fakturier.elm
FAKKZ,E,Billing elem.
FAKKZ,S,El. facturación
FKOKR,D,KoKrs verantw.
FKOKR,E,CA  (resp.)
FKOKR,S,SocCO respons.
FKSTL,D,Verantw.KoStl
FKSTL,E,Resp. cost cntr
FKSTL,S,CeCo respons.
NPFAZ,D,NPFA
NPFAZ,E,Network/order
NPFAZ,S,GfOP
PBUKR,D,Buchungskreis
PBUKR,E,Company code
PBUKR,S,Sociedad
PGSBR,D,Gesch.bereich
PGSBR,E,Bus.area
PGSBR,S,División
PKOKR,D,KostRechKreis
PKOKR,E,CO area
PKOKR,S,Sociedad CO
PLAKZ,D,Planungselm
PLAKZ,E,Planning elem
PLAKZ,S,Elem.planif.
POSID,D,PSP-Element
POSID,E,WBS Element
POSID,S,Elemento PEP
POSKI,D,Kurzident.
POSKI,E,Short ID
POSKI,S,ID breve
POST1_1,D,Bezeichnung
POST1_1,E,Description
POST1_1,S,Denominación
PRART,D,Projektart
PRART,E,Proj.type
PRART,S,Clase proyecto
PRCTR_1,D,Profitcenter
PRCTR_2,D,Profitcenter
PRCTR_1,E,Profit Center
PRCTR_2,E,Profit Center
PRCTR_1,S,CeBe
PRCTR_2,S,CeBe
PSPHI,D,Lfd. Projektnr.
PSPHI,E,Current proj no
PSPHI,S,Nº act.proyecto
PSPNR_1,D,PSP-Element
PSPNR_1,E,WBS Element
PSPNR_1,S,Elemento PEP
PSPRI,D,Priorität
PSPRI,E,Priority
PSPRI,S,Prioridad
PWPOS,D,Währung
PWPOS,E,Currency
PWPOS,S,Moneda
SLWID,D,Feldschlüssel
SLWID,E,Field key
SLWID,S,Clave de campo
TRMEQ_1,D,VorgTerm
TRMEQ_1,E,Activity dates
TRMEQ_1,S,Fecha operación
TXTSP_1,D,Sprache
TXTSP_1,E,Language
TXTSP_1,S,Idioma
USR00,D,Bfeld 1 PSP
USR00,E,Ufield 1 WBS
USR00,S,Cpo.us.1 PEP
USR01,D,Bfeld 2 PSP
USR01,E,Ufield 2 WBS
USR01,S,Cpo.us.2 PEP
USR02,D,Bfeld 3 PSP
USR02,E,Ufield 3 WBS
USR02,S,Cpo.us.3 PEP
USR03,D,Bfeld 4 PSP
USR03,E,Ufield 4 WBS
USR03,S,Cpo.us.4 PEP
VERNA_1,D,Verantwortlich
VERNA_1,E,Person Respons.
VERNA_1,S,Responsable
VERNR_1,D,Verantwortlich
VERNR_1,E,Person Respons.
VERNR_1,S,Responsable
ZUORD_1,D,Netzplan Zuord
ZUORD_1,E,Network asst
ZUORD_1,S,Asignación gfo.
ADDON_DUMMY,D,Dummyfeld
ADDON_DUMMY,E,Dummy Field
ADDON_DUMMY,S,Campo ficticio
AENDERDAT,D,Änderungsdat.
AENDERDAT,E,Changed on
AENDERDAT,S,Fecha modific.
AENDERZEIT,D,Uhrzeit
AENDERZEIT,E,Time
AENDERZEIT,S,Hora
ANTEIL,D,Ausschußanteil
ANTEIL,E,Share of scrap
ANTEIL,S,% de rechazo
ANZGEB,D,Anzahl Gebinde
ANZGEB_DISP,D,Anzahl Gebinde
ANZGEB,E,No. Containers
ANZGEB_DISP,E,No. Containers
ANZGEB,S,CtdContenedores
ANZGEB_DISP,S,CtdContenedores
ART_1,D,Prüfart
ART_1,E,Inspection Type
ART_1,S,Clase insp.
AUFNR_CO,D,QM-Auftrag
AUFNR_CO,E,QM Order
AUFNR_CO,S,Orden QM
BEARBSTATU,D,leer
BEARBSTATU,E,Empty
BEARBSTATU,S,Vacío
CHARGNEU,D,Charge
CHARGNEU,E,Batch
CHARGNEU,S,Lote
DYN,D,Skips erlaubt
DYN,E,Skips allowed
DYN,S,Skips permit.
DYNHEAD,D,DynamisEbene
DYNHEAD,E,Dyn. mod. level
DYNHEAD,S,Nivel dinamiz.
DYNREGEL,D,DynamRegel
DYNREGEL,E,Dyn. mod. rule
DYNREGEL,S,Regla dinamiz.
EIN,D,Serialnummern
EIN,E,Serial numbers
EIN,S,Números serie
EINHPROBE,D,Probemengeinh.
EINHPROBE,E,Sample UOM
EINHPROBE,S,UM muestra
ENSTEHDAT,D,Los entstanden
ENSTEHDAT,E,Lot created
ENSTEHDAT,S,Creación lote
ENTSTEZEIT,D,Uhrzeit
ENTSTEZEIT,E,Time
ENTSTEZEIT,S,Hora
ERSTELDAT,D,Erstelldatum
ERSTELDAT,E,Created on
ERSTELDAT,S,Fe.creación
ERSTELZEIT,D,Uhrzeit
ERSTELZEIT,E,Time
ERSTELZEIT,S,Hora
GEBEH,D,Gebindeeinheit
GEBEH,E,Lot container
GEBEH,S,Un.contenedor
GESSTICHPR,D,Probenumfang
GESSTICHPR_DISP,D,Probenumfang
GESSTICHPR,E,Sample size
GESSTICHPR_DISP,E,Sample size
GESSTICHPR,S,Tamaño muestra
GESSTICHPR_DISP,S,Tamaño muestra
HERKUNFT_1,D,PLosherkunft
HERKUNFT_1,E,Insp.lot origin
HERKUNFT_1,S,Orig.lote insp.
HPZ,D,100%-Prüfung
HPZ,E,100% inspection
HPZ,S,Inspección 100%
KONT_KDAUF,D,Kundenauftrag
KONT_KDAUF,E,Sales Order
KONT_KDAUF,S,Pedido cliente
KONT_KDPOS,D,KundAuft-Pos
KONT_KDPOS,E,Sales Ord. Item
KONT_KDPOS,S,PosPedClte
KONT_PSPNR,D,PSP-Element
KONT_PSPNR,E,WBS Element
KONT_PSPNR,S,Elemento PEP
KTEXTLOS,D,Kurztext
KTEXTLOS,E,Short text
KTEXTLOS,S,Texto breve
KTEXTMAT,D,Objektkurztext
KTEXTMAT,E,Obj short text
KTEXTMAT,S,Txt.breve obj.
KZDYNERF,D,Dynamisierung
KZDYNERF,E,DynModification
KZDYNERF,S,Dinamización
KZERSTLIEF,D,dummy
KZERSTLIEF,E,Dummy
KZERSTLIEF,S,dummy
KZERSTMUST,D,dummy
KZERSTMUST,E,Dummy
KZERSTMUST,S,dummy
KZPRADR,D,dummy
KZPRADR,E,Dummy
KZPRADR,S,dummy
KZPZADR,D,dummy
KZPZADR,E,Dummy
KZPZADR,S,dummy
KZSKIPLOT,D,Skip
KZSKIPLOT,E,Skip
KZSKIPLOT,S,Skip
LAGORTCHRG,D,Lagerort
LAGORTCHRG,E,Stor. Location
LAGORTCHRG,S,Almacén
LAGORTVORG,D,LOrt Bestand
LAGORTVORG,E,StLoc.ILotStock
LAGORTVORG,S,Almacén stock
LMENGE01,D,Freier Bestand
LMENGE01_DISP,D,Freier Bestand
LMENGE01,E,Unrestr. Stck
LMENGE01_DISP,E,Unrestr. Stck
LMENGE01,S,Stocks libres
LMENGE01_DISP,S,Stocks libres
LMENGE02,D,Schrottmenge
LMENGE02_DISP,D,Schrottmenge
LMENGE02,E,Scrap quantity
LMENGE02_DISP,E,Scrap quantity
LMENGE02,S,Cantid.chatarra
LMENGE02_DISP,S,Cantid.chatarra
LMENGE03,D,Stichprobe
LMENGE03_DISP,D,Stichprobe
LMENGE03,E,Sample
LMENGE03_DISP,E,Sample
LMENGE03,S,Muestreo
LMENGE03_DISP,S,Muestreo
LMENGE04,D,Gesperrt
LMENGE04_DISP,D,Gesperrt
LMENGE04,E,Blocked
LMENGE04_DISP,E,Blocked
LMENGE04,S,Bloqueado
LMENGE04_DISP,S,Bloqueado
LMENGE05,D,Rücklage
LMENGE05_DISP,D,Rücklage
LMENGE05,E,Reserves
LMENGE05_DISP,E,Reserves
LMENGE05,S,Devolución
LMENGE05_DISP,S,Devolución
LMENGE06,D,Neues Material
LMENGE06_DISP,D,Neues Material
LMENGE06,E,New material
LMENGE06_DISP,E,New material
LMENGE06,S,Material nuevo
LMENGE06_DISP,S,Material nuevo
LMENGE07,D,Zum Lieferanten
LMENGE07_DISP,D,Zum Lieferanten
LMENGE07,E,Return to vend.
LMENGE07_DISP,E,Return to vend.
LMENGE07,S,A proveedor
LMENGE07_DISP,S,A proveedor
LMENGE08,D,sonstige.Mg.
LMENGE08_DISP,D,sonstige.Mg.
LMENGE08,E,Other quantity
LMENGE08_DISP,E,Other quantity
LMENGE08,S,Otra cantidad
LMENGE08_DISP,S,Otra cantidad
LMENGE09,D,sonstige Mg.2
LMENGE09_DISP,D,sonstige Mg.2
LMENGE09,E,Other qty. 2
LMENGE09_DISP,E,Other qty. 2
LMENGE09,S,Otra ctd. 2
LMENGE09_DISP,S,Otra ctd. 2
LMENGEIST,D,Istlosmenge
LMENGEIST_DISP,D,Istlosmenge
LMENGEIST,E,Actual lot qty
LMENGEIST_DISP,E,Actual lot qty
LMENGEIST,S,Ctd.lote real
LMENGEIST_DISP,S,Ctd.lote real
LMENGELZ,D,Langzeit Menge
LMENGELZ_DISP,D,Langzeit Menge
LMENGELZ,E,Long-term qty
LMENGELZ_DISP,E,Long-term qty
LMENGELZ,S,Cant.larga dur.
LMENGELZ_DISP,S,Cant.larga dur.
LMENGEPR,D,GeprüfteMenge
LMENGEPR_DISP,D,GeprüfteMenge
LMENGEPR,E,Inspected qty
LMENGEPR_DISP,E,Inspected qty
LMENGEPR,S,Cantidad insp.
LMENGEPR_DISP,S,Cantidad insp.
LMENGESCH,D,Schlechte Menge
LMENGESCH_DISP,D,Schlechte Menge
LMENGESCH,E,Defective qty
LMENGESCH_DISP,E,Defective qty
LMENGESCH,S,Ctd.defectuosa
LMENGESCH_DISP,S,Ctd.defectuosa
LMENGEZER,D,Zerstörte Menge
LMENGEZER_DISP,D,Zerstörte Menge
LMENGEZER,E,Destroyed qty
LMENGEZER_DISP,E,Destroyed qty
LMENGEZER,S,Ctd.destruida
LMENGEZER_DISP,S,Ctd.destruida
LMENGEZUB,D,Zu buchen
LMENGEZUB_DISP,D,Zu buchen
LMENGEZUB,E,Postings
LMENGEZUB_DISP,E,Postings
LMENGEZUB,S,A contabilizar
LMENGEZUB_DISP,S,A contabilizar
LOS_REF,D,Ref. Prüflos
LOS_REF,E,Ref. insp. lot
LOS_REF,S,Lote insp. ref.
LOSMENGE,D,Prüflosmenge
LOSMENGE_DISP,D,Prüflosmenge
LOSMENGE,E,Insp. Lot Qty
LOSMENGE_DISP,E,Insp. Lot Qty
LOSMENGE,S,Ctd.lote insp.
LOSMENGE_DISP,S,Ctd.lote insp.
LS_ABRVW,D,Lieferungstyp
LS_ABRVW,E,Delivery cat.
LS_ABRVW,S,Tipo de entrega
LS_KDMAT,D,Kundenmaterial
LS_KDMAT,E,Cust.material
LS_KDMAT,S,Mat.cliente
LS_KUNAG,D,Auftraggeber
LS_KUNAG,E,Sold-to party
LS_KUNAG,S,Solicitante
LS_LLAND,D,Empfangsland
LS_LLAND,E,Dest. Country
LS_LLAND,S,País receptor
LS_ROUTE,D,Route
LS_ROUTE,E,Route
LS_ROUTE,S,Ruta
LS_VKORG,D,Verkaufsorg.
LS_VKORG,E,Sales Org.
LS_VKORG,S,Organiz.ventas
LTEXTKZ,D,Langtext
LTEXTKZ,E,Long text
LTEXTKZ,S,Txt.explicativo
LTEXTKZBB,D,Protokolle
LTEXTKZBB,E,Logs
LTEXTKZBB,S,Logs
LVS_STIKZ,D,Kz. Stichprobe WM
LVS_STIKZ,E,In.insp.sample WM
LVS_STIKZ,S,Ind. muestra WM
LVS_STIMG,D,St.Menge(LME)
LVS_STIMG_DISP,D,St.Menge(LME)
LVS_STIMG,E,In.samp.(StkUn)
LVS_STIMG_DISP,E,In.samp.(StkUn)
LVS_STIMG,S,CtdMuestra(UMA)
LVS_STIMG_DISP,S,CtdMuestra(UMA)
MATNRNEU,D,Material
MATNRNEU,E,Material
MATNRNEU,S,Material
MENGENEINH,D,BasismengEinh.
MENGENEINH,E,Base unit
MENGENEINH,S,Unid.med.base
OFFEN_LZMK,D,Langzeitmerkm.
OFFEN_LZMK,E,Long-term char.
OFFEN_LZMK,S,Car.larga dur.
OFFENNLZMK,D,Kurzzeitmerkm.
OFFENNLZMK,E,Short-term char
OFFENNLZMK,S,Car.corta dur.
PAENDTERM,D,Endtermin
PAENDTERM,E,Insp. End Date
PAENDTERM,S,Fecha fin
PAENDZEIT,D,Uhrzeit
PAENDZEIT,E,Time
PAENDZEIT,S,Hora
PASTRTERM,D,Starttermin
PASTRTERM,E,Start date
PASTRTERM,S,Fecha inicio
PASTRZEIT,D,Uhrzeit
PASTRZEIT,E,Time
PASTRZEIT,S,Hora
PPLVERW,D,Verwendung
PPLVERW,E,Usage
PPLVERW,S,Utilización
PRBNAVERF,D,Probenahmeverf.
PRBNAVERF,E,Drawing proc.
PRBNAVERF,S,ProcedTomaMuest
PRBNAVV,D,Version
PRBNAVV,E,Version
PRBNAVV,S,Versión
PRSCHAERFE,D,Prüfschärfe
PRSCHAERFE,E,Insp. severity
PRSCHAERFE,S,Grd.inspección
PRSTUFE,D,Prüfstufe
PRSTUFE,E,Insp. stage
PRSTUFE,S,Etapa inspec.
QINFSTATUS,D,QINFStatus
QINFSTATUS,E,QINF Status
QINFSTATUS,S,Status QINF
QKZVERF,D,QKZ-Verfahren
QKZVERF,E,Q-Score Proc.
QKZVERF,S,Proced.ICC
QMATAUTH,D,QM-MatBerech.
QMATAUTH,E,QM mat. auth.
QMATAUTH,S,Aut.material QM
QPMATLOS,D,Zul.Ausschuß
QPMATLOS,E,Allowed scrap %
QPMATLOS,S,Rechazo permit.
SELHERST,D,Hersteller
SELHERST,E,Manufacturer
SELHERST,S,Fabricante
SELKUNNR,D,Kunde
SELKUNNR,E,Customer
SELKUNNR,S,Cliente
SELLIFNR,D,Lieferant
SELLIFNR,E,Vendor
SELLIFNR,S,Proveedor
SELMATNR,D,Material
SELMATNR,E,Material
SELMATNR,S,Material
SELPPLVERW,D,Verwendung
SELPPLVERW,E,Usage
SELPPLVERW,S,Utilización
SELREVLV,D,Revisionsstand
SELREVLV,E,Revision Level
SELREVLV,S,Estado revisión
SELWERK,D,Werk
SELWERK,E,Plant
SELWERK,S,Centro
SPRACHE_1,D,Sprache
SPRACHE_1,E,Language
SPRACHE_1,S,Idioma
